"15019017","sport/cycling/Vtt-downhill","Individual mountain bike race against the clock staged on a downhill circuit featuring obstacles. "
"15019018","sport/cycling/bi-crossing","A race where competitors have to cover a circuit with obstacles as quickly as possible. "
"15019019","sport/cycling/trial","A timed race in which competitors on mountain bikes must negotiate tricky terrain and obstacles without putting their feet down. "
"15019020","sport/cycling/artistic cycling","Individual or teams on one or two bicycles in an arena. Points are awarded by a jury. "
"15019021","sport/cycling/cycle ball","Competitive team sport using bicycles. One team against another with two persons per team. The aim is for competitors to move the ball using the front and rear wheels without letting their feet touch the ground. "
"15020000","sport/dancing","Dancing competition where couples are judged on technique and interpretation. "
"15021000","sport/diving","Competitors dive off a fixed or spring board and are assessed by seven judges giving marks up to ten for their acrobatic moves. "
"15021001","sport/diving/10 m platform","Divers take off from a ten metre high platform. "
"15021002","sport/diving/10 m platform synchronised","Two competitors from the same team dive off at the same time from separate platforms. As well as being judged on the standard criteria they are also awarded marks for synchronisation. "
"15021003","sport/diving/3 m springboard","Divers dive from a three-metre high springboard. "
"15021004","sport/diving/3 m springboard synchronised","Two competitors from the same team dive off at the same time from separate three-metre high springboards. As well as being judged on the standard criteria they are also awarded marks for synchronisation. "
"15021005","sport/diving/subaquatics","Sports like hockey held under water "
"15021006","sport/diving/scuba diving","Diving into different depths, with time measurement "
"15022000","sport/equestrian","Sport involving a horse and rider. "
"15022001","sport/equestrian/three-day event","Equestrian event involving three disciplines - Dressage, cross-country and show jumping. "
"15022002","sport/equestrian/dressage","A rider is judged on a series of moves at three different paces - walk, trot and gallop. "
"15022003","sport/equestrian/jumping","A rider and horse attempt to jump a series of obstacles in an enclosed arena against the clock. "
"15022004","sport/equestrian/cross country","Equestrian event held on a designated circuit in the countryside featuring artificial and natural obstacles. "
"15023000","sport/fencing","Combat sport using a sword or foil. "
"15023001","sport/fencing/epee","category of fencing using a weapon with a triangular cross-section blade and a large bell guard. "
"15023002","sport/fencing/foil","category of fencing using a weapon with a rectangular cross-section blade and a small bell guard. "
"15023003","sport/fencing/sabre","a fencing weapon with a flat blade and knuckle guard used with cutting or thrusting moves. "
"15024000","sport/field Hockey","A ball sport involving two teams of 11 players using curved sticks. The aim is to score as many goals as possible. "
"15024001","sport/field Hockey/roll hockey","Team sport similar to ice hockey, executed on 4 wheel roller skates with sticks and a ball "
"15025000","sport/figure Skating","To obtain the best marks possible from nine judges who award scores after two prepared sections - both skated to music - during which competitors must attempt to achieve the greatest possible harmony between artistic flair and technical precision. "
